PMV,PPD,SET,To inferior,To superior,People HeatGain,TO
1.03,27.39974232,32.56,17.13,22.11,1379.2,24.60170754
1.05,28.27163923,32.66,17.13,22.11,1379.2,24.70710081
1.04,27.83386482,32.62,17.13,22.11,1379.2,24.66072642
0.23,6.097580664,27.06,17.29,22.34,1379.2,20.92653772
0.5,10.22502455,28.99,17.13,22.11,1379.2,21.91635174
0.58,12.04890596,29.56,17.13,22.11,1379.2,22.32584083
0.65,13.87249392,30.08,17.13,22.11,1379.2,22.69480074
0.68,14.71907933,30.26,17.13,22.11,1034.4,22.86912206
0.72,15.90839607,30.49,17.13,22.11,689.6,23.0840577
0.86,20.60964653,31.49,17.13,22.11,1034.4,23.74228227
0.97,24.87368374,32.23,17.13,22.11,1379.2,24.25225981
1.01,26.54259979,32.43,17.13,22.11,1379.2,24.46388136
1.03,27.39974232,32.57,17.13,22.11,1379.2,24.61185695
1.05,28.27163923,32.66,17.13,22.11,1379.2,24.70546172
1.04,27.83386482,32.61,17.13,22.11,1379.2,24.65436598
0.28,6.628380675,27.3,17.36,22.42,1379.2,21.22982143
0.51,10.43785609,29.1,17.13,22.11,1379.2,21.99533867
0.59,12.29639975,29.66,17.13,22.11,1379.2,22.39622233
0.68,14.71907933,30.24,17.13,22.11,1379.2,22.80849894
0.72,15.90839607,30.51,17.13,22.11,1034.4,23.04649865
0.74,16.52890931,30.61,17.13,22.11,689.6,23.17571488
0.86,20.60964653,31.46,17.13,22.11,1034.4,23.72923814
0.96,24.4660925,32.19,17.13,22.11,1379.2,24.21727127
1,26.11965008,32.41,17.13,22.11,1379.2,24.44266205
1.02,26.96930872,32.53,17.13,22.11,1379.2,24.56635563
1.03,27.39974232,32.56,17.13,22.11,1379.2,24.59606613
1.01,26.54259979,32.48,17.13,22.11,1379.2,24.51828285
0.64,13.59896533,29.71,14.98,20.67,1379.2,21.23871487
0.82,19.18187263,31.55,14.6,20.15,1379.2,21.6596295
0.88,21.34844927,32.03,14.6,20.15,1379.2,22.04344769
0.97,24.87368374,32.6,14.6,20.15,1379.2,22.48228129
0.99,25.70049293,32.74,14.6,20.15,1034.4,22.65523151
1.01,26.54259979,32.88,14.6,20.15,689.6,22.81788711
1.12,31.4349433,33.61,14.6,20.15,1034.4,23.3350268
1.24,37.22469496,34.48,14.6,20.15,1379.2,23.94914078
1.28,39.24416523,34.76,14.6,20.15,1379.2,24.21277609
1.3,40.26842001,34.84,14.6,20.15,1379.2,24.30729211
1.31,40.78393472,34.9,14.6,20.15,1379.2,24.38618224
1.3,40.26842001,34.86,14.6,20.15,1379.2,24.33974769
0.66,14.15035754,30.37,14.68,20.23,1379.2,20.88915348
0.73,16.2165033,30.99,14.6,20.15,1379.2,21.22318386
0.81,18.8354045,31.51,14.6,20.15,1379.2,21.63413464
0.88,21.34844927,31.97,14.6,20.15,1379.2,22.00134259
0.91,22.48738346,32.21,14.6,20.15,1034.4,22.23390065
0.93,23.26691297,32.32,14.6,20.15,689.6,22.37675046
1.06,28.71302734,33.18,14.6,20.15,1034.4,23.00681219
1.19,34.76020223,34.16,14.6,20.15,1379.2,23.70520611
1.27,38.73556571,34.68,14.6,20.15,1379.2,24.12057021
1.3,40.26842001,34.84,14.6,20.15,1379.2,24.31443116
1.31,40.78393472,34.88,14.6,20.15,1379.2,24.366445
1.29,39.75513988,34.82,14.6,20.15,1379.2,24.29016079
0.52,10.65501193,29.24,14.81,20.41,1379.2,20.27602787
0.63,13.32977374,30.28,14.6,20.15,1379.2,20.65514836
0.7,15.30510413,30.76,14.6,20.15,1379.2,21.04130371
0.78,17.82136254,31.29,14.6,20.15,1379.2,21.45966991
0.82,19.18187263,31.58,14.6,20.15,1034.4,21.72666767
0.85,20.24644862,31.77,14.6,20.15,689.6,21.92814528
0.96,24.4660925,32.53,14.6,20.15,1034.4,22.49074594
1.09,30.05847259,33.45,14.6,20.15,1379.2,23.14926021
1.18,34.27589762,34.05,14.6,20.15,1379.2,23.61033011
1.26,38.22940968,34.6,14.6,20.15,1379.2,24.04887049
1.28,39.24416523,34.77,14.6,20.15,1379.2,24.21991919
1.28,39.24416523,34.77,14.6,20.15,1379.2,24.21977315
0.63,13.32977374,30.16,14.67,20.24,1379.2,20.73523684
0.7,15.30510413,30.72,14.6,20.15,1379.2,21.0106237
0.77,17.49184252,31.26,14.6,20.15,1379.2,21.43894323
0.85,20.24644862,31.77,14.6,20.15,1379.2,21.8378021
0.88,21.34844927,31.96,14.6,20.15,1034.4,22.04027234
0.92,22.87513933,32.23,14.6,20.15,689.6,22.30129348
1.04,27.83386482,33.06,14.6,20.15,1034.4,22.90904709
1.17,33.79459253,33.99,14.6,20.15,1379.2,23.56606205
1.23,36.72626647,34.44,14.6,20.15,1379.2,23.90812102
1.27,38.73556571,34.69,14.6,20.15,1379.2,24.12563021
1.28,39.24416523,34.74,14.6,20.15,1379.2,24.18072682
1.27,38.73556571,34.68,14.6,20.15,1379.2,24.11043857
0.7,15.30510413,30.7,14.65,20.2,1379.2,21.12361334
0.78,17.82136254,31.31,14.6,20.15,1379.2,21.46882248
0.84,19.88740963,31.72,14.6,20.15,1379.2,21.79692362
0.92,22.87513933,32.25,14.6,20.15,1379.2,22.2120125
0.95,24.06241544,32.45,14.6,20.15,1034.4,22.41593106
0.98,25.28516049,32.63,14.6,20.15,689.6,22.61418379
1.09,30.05847259,33.42,14.6,20.15,1034.4,23.18434455
1.2,35.2474499,34.18,14.6,20.15,1379.2,23.71683719
1.24,37.22469496,34.46,14.6,20.15,1379.2,23.93992627
1.26,38.22940968,34.63,14.6,20.15,1379.2,24.06982969
1.26,38.22940968,34.65,14.6,20.15,1379.2,24.08345141
1.25,37.72576418,34.55,14.6,20.15,1379.2,24.00523537
0.74,16.52890931,30.98,14.63,20.17,1379.2,21.32046136
0.84,19.88740963,31.73,14.6,20.15,1379.2,21.8057271
0.93,23.26691297,32.35,14.6,20.15,1379.2,22.28712115
1.02,26.96930872,32.99,14.6,20.15,1379.2,22.78675896
1.06,28.71302734,33.25,14.6,20.15,1034.4,23.04627007
1.09,30.05847259,33.43,14.6,20.15,689.6,23.23752698
1.19,34.76020223,34.1,14.6,20.15,1034.4,23.71521863
1.28,39.24416523,34.74,14.6,20.15,1379.2,24.20227354
1.31,40.78393472,34.93,14.6,20.15,1379.2,24.42138713
1.33,41.82137787,35.01,14.6,20.15,1379.2,24.52717099
1.34,42.34315821,35.04,14.6,20.15,1379.2,24.56531205
1.33,41.82137787,34.98,14.6,20.15,1379.2,24.49351921
0.72,15.90839607,30.84,14.66,20.21,1379.2,21.24959905
0.83,19.53254584,31.66,14.6,20.15,1379.2,21.75396219
0.92,22.87513933,32.31,14.6,20.15,1379.2,22.25337027
1.01,26.54259979,32.91,14.6,20.15,1379.2,22.724281
1.06,28.71302734,33.23,14.6,20.15,1034.4,23.02438425
1.09,30.05847259,33.41,14.6,20.15,689.6,23.22855123
1.2,35.2474499,34.19,14.6,20.15,1034.4,23.7854519
1.29,39.75513988,34.78,14.6,20.15,1379.2,24.24096018
1.32,41.30161182,34.94,14.6,20.15,1379.2,24.43740096
1.33,41.82137787,35.03,14.6,20.15,1379.2,24.54592114
1.34,42.34315821,35.07,14.6,20.15,1379.2,24.60657342
1.33,41.82137787,35.03,14.6,20.15,1379.2,24.54672252
0.58,12.04890596,29.78,14.7,20.25,1379.2,20.45191849
0.66,14.15035754,30.46,14.6,20.15,1379.2,20.79884992
0.74,16.52890931,31.04,14.6,20.15,1379.2,21.26009597
0.82,19.18187263,31.57,14.6,20.15,1379.2,21.67811969
0.85,20.24644862,31.8,14.6,20.15,1034.4,21.90777939
0.87,20.97698614,31.91,14.6,20.15,689.6,22.04510235
0.99,25.70049293,32.71,14.6,20.15,1034.4,22.63727388
1.12,31.4349433,33.68,14.6,20.15,1379.2,23.33233373
1.2,35.2474499,34.22,14.6,20.15,1379.2,23.73807401
1.25,37.72576418,34.59,14.6,20.15,1379.2,24.02916656
1.27,38.73556571,34.7,14.6,20.15,1379.2,24.13080893
1.25,37.72576418,34.58,14.6,20.15,1379.2,24.02586443
0.44,9.038647818,28.76,14.76,20.33,1379.2,19.74627053
0.5,10.22502455,29.39,14.6,20.15,1379.2,19.93334692
0.54,11.10230831,29.67,14.6,20.15,1379.2,20.17831965
0.61,12.80440696,30.16,14.6,20.15,1379.2,20.5702506
0.64,13.59896533,30.37,14.6,20.15,1034.4,20.7793727
0.67,14.43255369,30.52,14.6,20.15,689.6,20.94431405
0.8,18.49315507,31.46,14.6,20.15,1034.4,21.65554056
0.97,24.87368374,32.59,14.6,20.15,1379.2,22.48123179
1.06,28.71302734,33.24,14.6,20.15,1379.2,22.98565306
1.13,31.90045026,33.74,14.6,20.15,1379.2,23.36410296
1.17,33.79459253,34.01,14.6,20.15,1379.2,23.58211237
1.16,33.3163421,33.9,14.6,20.15,1379.2,23.49642096
0.41,8.503527106,28.53,14.79,20.39,1379.2,19.58991289
0.49,10.01651407,29.3,14.6,20.15,1379.2,19.84215223
0.52,10.65501193,29.52,14.6,20.15,1379.2,20.0501046
0.58,12.04890596,29.97,14.6,20.15,1379.2,20.41883165
0.61,12.80440696,30.16,14.6,20.15,1034.4,20.61338804
0.62,13.06492061,30.23,14.6,20.15,689.6,20.71138754
0.72,15.90839607,30.92,14.6,20.15,1034.4,21.22062673
0.84,19.88740963,31.7,14.6,20.15,1379.2,21.79137331
0.9,22.10366856,32.1,14.6,20.15,1379.2,22.10198321
0.93,23.26691297,32.34,14.6,20.15,1379.2,22.29091406
0.95,24.06241544,32.48,14.6,20.15,1379.2,22.39111516
0.95,24.06241544,32.47,14.6,20.15,1379.2,22.38549561
0.49,10.01651407,29.2,14.7,20.28,1379.2,19.97511219
0.56,11.56693439,29.78,14.6,20.15,1379.2,20.25735564
0.63,13.32977374,30.25,14.6,20.15,1379.2,20.63071759
0.7,15.30510413,30.73,14.6,20.15,1379.2,21.01709843
0.72,15.90839607,30.9,14.6,20.15,1034.4,21.19105764
0.72,15.90839607,30.9,14.6,20.15,689.6,21.2438137
0.82,19.18187263,31.54,14.6,20.15,1034.4,21.71681542
0.92,22.87513933,32.3,14.6,20.15,1379.2,22.26011186
0.98,25.28516049,32.66,14.6,20.15,1379.2,22.54293197
1.01,26.54259979,32.88,14.6,20.15,1379.2,22.71807067
1.02,26.96930872,32.97,14.6,20.15,1379.2,22.79338285
1.02,26.96930872,32.96,14.6,20.15,1379.2,22.78832587
0.74,16.52890931,30.9,14.68,20.24,1379.2,21.32711384
0.84,19.88740963,31.68,14.6,20.15,1379.2,21.76363428
0.9,22.10366856,32.12,14.6,20.15,1379.2,22.10318382
0.97,24.87368374,32.61,14.6,20.15,1379.2,22.48754317
0.98,25.28516049,32.67,14.6,20.15,1034.4,22.59875817
0.99,25.70049293,32.69,14.6,20.15,689.6,22.66757345
1.09,30.05847259,33.43,14.6,20.15,1034.4,23.18967957
1.21,35.73758281,34.25,14.6,20.15,1379.2,23.77303138
1.26,38.22940968,34.66,14.6,20.15,1379.2,24.09623837
1.29,39.75513988,34.8,14.6,20.15,1379.2,24.25774039
1.3,40.26842001,34.85,14.6,20.15,1379.2,24.32868625
1.29,39.75513988,34.82,14.6,20.15,1379.2,24.27978998
0.22,6.004022804,26.92,15.16,20.89,1379.2,18.93903764
0.34,7.404589468,27.96,14.87,20.47,1379.2,19.26276486
0.43,8.855983209,28.87,14.63,20.16,1379.2,19.48619899
0.47,9.612442056,29.18,14.6,20.15,1379.2,19.72492646
0.5,10.22502455,29.4,14.6,20.15,1034.4,19.93364915
0.52,10.65501193,29.55,14.6,20.15,689.6,20.08155675
0.55,11.33245403,29.74,14.6,20.15,1034.4,20.26487459
0.69,15.00993087,30.67,14.6,20.15,1379.2,20.97650687
0.78,17.82136254,31.33,14.6,20.15,1379.2,21.49253299
0.87,20.97698614,31.91,14.6,20.15,1379.2,21.94885602
0.93,23.26691297,32.34,14.6,20.15,1379.2,22.28319882
0.93,23.26691297,32.37,14.6,20.15,1379.2,22.30345416
0.29,6.747175251,27.43,15.05,20.71,1379.2,19.17526246
0.34,7.404589468,27.82,14.97,20.62,1379.2,19.43605296
0.41,8.503527106,28.44,14.82,20.47,1379.2,19.63448932
0.48,9.812321142,29.22,14.65,20.18,1379.2,19.83788377
0.52,10.65501193,29.51,14.6,20.15,1034.4,20.04363855
0.55,11.33245403,29.72,14.6,20.15,689.6,20.25551438
0.64,13.59896533,30.33,14.6,20.15,1034.4,20.75208332
0.8,18.49315507,31.42,14.6,20.15,1379.2,21.56518977
0.9,22.10366856,32.13,14.6,20.15,1379.2,22.11886118
0.98,25.28516049,32.71,14.6,20.15,1379.2,22.56793851
1.03,27.39974232,33.05,14.6,20.15,1379.2,22.83677453
1.02,26.96930872,32.99,14.6,20.15,1379.2,22.7881998
0.29,6.747175251,27.42,15.07,20.78,1379.2,19.2314569
0.24,6.195333231,26.96,15.38,21.21,1379.2,19.4324259
0.26,6.403440292,27.07,15.42,21.24,1379.2,19.62611839
0.41,8.503527106,28.37,14.93,20.55,1379.2,19.8341732
0.52,10.65501193,29.5,14.6,20.15,1034.4,20.03118651
0.54,11.10230831,29.69,14.6,20.15,689.6,20.22425266
0.62,13.06492061,30.19,14.6,20.15,1034.4,20.64146629
0.78,17.82136254,31.27,14.6,20.15,1379.2,21.45149937
0.87,20.97698614,31.95,14.6,20.15,1379.2,21.98460612
0.96,24.4660925,32.54,14.6,20.15,1379.2,22.44251706
1.02,26.96930872,32.96,14.6,20.15,1379.2,22.76272736
1.02,26.96930872,33,14.6,20.15,1379.2,22.79767212
0.37,7.849973157,28.1,14.89,20.51,1379.2,19.47518033
0.45,9.225609576,28.94,14.69,20.25,1379.2,19.67296857
0.49,10.01651407,29.32,14.6,20.15,1379.2,19.85756866
0.53,10.8764951,29.57,14.6,20.15,1379.2,20.09244975
0.55,11.33245403,29.75,14.6,20.15,1034.4,20.27523824
0.57,11.80575121,29.89,14.6,20.15,689.6,20.41846806
0.68,14.71907933,30.58,14.6,20.15,1034.4,20.95016445
0.82,19.18187263,31.55,14.6,20.15,1379.2,21.66869047
0.92,22.87513933,32.3,14.6,20.15,1379.2,22.25278243
0.99,25.70049293,32.77,14.6,20.15,1379.2,22.61311096
1.02,26.96930872,32.94,14.6,20.15,1379.2,22.74458782
1.01,26.54259979,32.92,14.6,20.15,1379.2,22.73422567
0.47,9.612442056,29.02,14.73,20.29,1379.2,19.87965364
0.51,10.43785609,29.47,14.6,20.15,1379.2,20.00630578
0.57,11.80575121,29.84,14.6,20.15,1379.2,20.32156004
0.65,13.87249392,30.44,14.6,20.15,1379.2,20.80199831
0.69,15.00993087,30.67,14.6,20.15,1034.4,21.02105279
0.72,15.90839607,30.9,14.6,20.15,689.6,21.23878147
0.84,19.88740963,31.74,14.6,20.15,1034.4,21.87366534
1,26.11965008,32.82,14.6,20.15,1379.2,22.67311096
1.1,30.51390792,33.51,14.6,20.15,1379.2,23.2013824
1.17,33.79459253,33.98,14.6,20.15,1379.2,23.56182165
1.22,36.23054182,34.34,14.6,20.15,1379.2,23.85393207
1.2,35.2474499,34.18,14.6,20.15,1379.2,23.73870232
0.43,8.855983209,28.56,14.86,20.49,1379.2,19.82616618
0.51,10.43785609,29.48,14.6,20.15,1379.2,20.0124296
0.58,12.04890596,29.9,14.6,20.15,1379.2,20.36643435
0.65,13.87249392,30.43,14.6,20.15,1379.2,20.78143098
0.69,15.00993087,30.65,14.6,20.15,1034.4,20.99554756
0.71,15.60459433,30.8,14.6,20.15,689.6,21.15720592
0.84,19.88740963,31.67,14.6,20.15,1034.4,21.81854696
0.98,25.28516049,32.71,14.6,20.15,1379.2,22.58260133
1.09,30.05847259,33.42,14.6,20.15,1379.2,23.1320827
1.17,33.79459253,33.99,14.6,20.15,1379.2,23.57761098
1.22,36.23054182,34.34,14.6,20.15,1379.2,23.8530212
1.23,36.72626647,34.42,14.6,20.15,1379.2,23.90124416
0.56,11.56693439,29.65,14.71,20.27,1379.2,20.43296731
0.66,14.15035754,30.46,14.6,20.15,1379.2,20.80202098
0.73,16.2165033,30.96,14.6,20.15,1379.2,21.20764864
0.81,18.8354045,31.5,14.6,20.15,1379.2,21.63463744
0.85,20.24644862,31.8,14.6,20.15,1034.4,21.91236254
0.88,21.34844927,31.98,14.6,20.15,689.6,22.10647684
1,26.11965008,32.83,14.6,20.15,1034.4,22.73356401
1.15,32.84120015,33.85,14.6,20.15,1379.2,23.46250589
1.23,36.72626647,34.4,14.6,20.15,1379.2,23.89579221
1.28,39.24416523,34.74,14.6,20.15,1379.2,24.18766032
1.29,39.75513988,34.82,14.6,20.15,1379.2,24.28602111
1.28,39.24416523,34.76,14.6,20.15,1379.2,24.22079784
0.75,16.8456067,31,14.66,20.21,1379.2,21.36338444
0.86,20.60964653,31.82,14.6,20.15,1379.2,21.87203599
0.94,23.66268012,32.42,14.6,20.15,1379.2,22.33813004
1.01,26.54259979,32.87,14.6,20.15,1379.2,22.69846563
1.04,27.83386482,33.05,14.6,20.15,1034.4,22.89428919
1.07,29.15798964,33.24,14.6,20.15,689.6,23.0957064
1.18,34.27589762,34.05,14.6,20.15,1034.4,23.68208768
1.28,39.24416523,34.75,14.6,20.15,1379.2,24.21246203
1.32,41.30161182,34.94,14.6,20.15,1379.2,24.43754747
1.34,42.34315821,35.07,14.6,20.15,1379.2,24.60408459
1.36,43.39245696,35.15,14.6,20.15,1379.2,24.7122669
1.35,42.86687694,35.11,14.6,20.15,1379.2,24.65688697
0.74,16.52890931,30.94,14.63,20.17,1379.2,21.29192468
0.82,19.18187263,31.55,14.6,20.15,1379.2,21.67127118
0.89,21.72401678,32.06,14.6,20.15,1379.2,22.06680212
0.96,24.4660925,32.58,14.6,20.15,1379.2,22.47017817
0.99,25.70049293,32.73,14.6,20.15,1034.4,22.64075456
1,26.11965008,32.78,14.6,20.15,689.6,22.74613715
1.11,30.97274678,33.57,14.6,20.15,1034.4,23.31653554
1.25,37.72576418,34.52,14.6,20.15,1379.2,24.00031901
1.3,40.26842001,34.83,14.6,20.15,1379.2,24.29731743
1.32,41.30161182,34.97,14.6,20.15,1379.2,24.47586709
1.34,42.34315821,35.06,14.6,20.15,1379.2,24.58633024
1.34,42.34315821,35.03,14.6,20.15,1379.2,24.55216398
0.72,15.90839607,30.82,14.68,20.2,1379.2,21.21519032
0.8,18.49315507,31.47,14.6,20.15,1379.2,21.61543863
0.88,21.34844927,32.03,14.6,20.15,1379.2,22.04228586
0.96,24.4660925,32.53,14.6,20.15,1379.2,22.42848257
0.99,25.70049293,32.73,14.6,20.15,1034.4,22.6344133
1.02,26.96930872,32.91,14.6,20.15,689.6,22.838661
1.16,33.3163421,33.86,14.6,20.15,1034.4,23.53465576
1.28,39.24416523,34.73,14.6,20.15,1379.2,24.19589069
1.32,41.30161182,34.97,14.6,20.15,1379.2,24.47600326
1.36,43.39245696,35.14,14.6,20.15,1379.2,24.68947545
1.38,44.4488865,35.26,14.6,20.15,1379.2,24.85191038
1.38,44.4488865,35.25,14.6,20.15,1379.2,24.84060595
0.38,8.00695416,28.23,14.83,20.43,1379.2,19.45447045
0.47,9.612442056,29.14,14.6,20.15,1379.2,19.68629684
0.49,10.01651407,29.33,14.6,20.15,1379.2,19.86743001
0.53,10.8764951,29.59,14.6,20.15,1379.2,20.10325658
0.54,11.10230831,29.69,14.6,20.15,1034.4,20.21370916
0.55,11.33245403,29.76,14.6,20.15,689.6,20.29050945
0.62,13.06492061,30.18,14.6,20.15,1034.4,20.61358934
0.72,15.90839607,30.87,14.6,20.15,1379.2,21.12205111
0.76,17.16658739,31.2,14.6,20.15,1379.2,21.38007517
0.79,18.1551371,31.4,14.6,20.15,1379.2,21.53794195
0.81,18.8354045,31.5,14.6,20.15,1379.2,21.61296113
0.81,18.8354045,31.5,14.6,20.15,1379.2,21.6130627
0.44,9.038647818,28.78,14.75,20.37,1379.2,19.77661285
0.5,10.22502455,29.38,14.6,20.15,1379.2,19.92021659
0.54,11.10230831,29.63,14.6,20.15,1379.2,20.1334353
0.59,12.29639975,30.03,14.6,20.15,1379.2,20.45647044
0.6,12.54823331,30.07,14.6,20.15,1034.4,20.52418542
0.59,12.29639975,29.99,14.6,20.15,689.6,20.50142727
0.67,14.43255369,30.55,14.6,20.15,1034.4,20.91632689
0.77,17.49184252,31.23,14.6,20.15,1379.2,21.41486429
0.82,19.18187263,31.6,14.6,20.15,1379.2,21.69421833
0.85,20.24644862,31.81,14.6,20.15,1379.2,21.86278818
0.87,20.97698614,31.93,14.6,20.15,1379.2,21.95090673
0.87,20.97698614,31.95,14.6,20.15,1379.2,21.96908936
0.45,9.225609576,28.85,14.72,20.3,1379.2,19.74940617
0.5,10.22502455,29.38,14.6,20.15,1379.2,19.92197352
0.56,11.56693439,29.78,14.6,20.15,1379.2,20.25149178
0.64,13.59896533,30.37,14.6,20.15,1379.2,20.72676834
0.67,14.43255369,30.56,14.6,20.15,1034.4,20.9126479
0.68,14.71907933,30.61,14.6,20.15,689.6,21.00034123
0.79,18.1551371,31.35,14.6,20.15,1034.4,21.54923531
0.88,21.34844927,32,14.6,20.15,1379.2,22.01558825
0.92,22.87513933,32.28,14.6,20.15,1379.2,22.22912968
0.96,24.4660925,32.52,14.6,20.15,1379.2,22.41785697
0.98,25.28516049,32.65,14.6,20.15,1379.2,22.51954346
0.97,24.87368374,32.65,14.6,20.15,1379.2,22.51090087
0.48,9.812321142,29.1,14.71,20.25,1379.2,19.89712677
0.53,10.8764951,29.57,14.6,20.15,1379.2,20.08551727
0.59,12.29639975,30.02,14.6,20.15,1379.2,20.44617531
0.68,14.71907933,30.64,14.6,20.15,1379.2,20.9420366
0.72,15.90839607,30.86,14.6,20.15,1034.4,21.16492592
0.72,15.90839607,30.87,14.6,20.15,689.6,21.20647738
0.82,19.18187263,31.6,14.6,20.15,1034.4,21.75691773
0.96,24.4660925,32.52,14.6,20.15,1379.2,22.4241126
1.03,27.39974232,33.03,14.6,20.15,1379.2,22.81707283
1.08,29.6064854,33.38,14.6,20.15,1379.2,23.08887461
1.09,30.05847259,33.45,14.6,20.15,1379.2,23.14726763
1.07,29.15798964,33.3,14.6,20.15,1379.2,23.04076546
0.53,10.8764951,29.48,14.66,20.24,1379.2,20.17543204
0.6,12.54823331,30.04,14.6,20.15,1379.2,20.47165217
0.66,14.15035754,30.49,14.6,20.15,1379.2,20.82174343
0.72,15.90839607,30.9,14.6,20.15,1379.2,21.14878744
0.73,16.2165033,30.97,14.6,20.15,1034.4,21.24358223
0.71,15.60459433,30.84,14.6,20.15,689.6,21.19049779
0.79,18.1551371,31.37,14.6,20.15,1034.4,21.57713373
0.88,21.34844927,32.03,14.6,20.15,1379.2,22.03907884
0.93,23.26691297,32.33,14.6,20.15,1379.2,22.28108215
0.97,24.87368374,32.63,14.6,20.15,1379.2,22.51131401
1,26.11965008,32.8,14.6,20.15,1379.2,22.63419045
1,26.11965008,32.86,14.6,20.15,1379.2,22.67798776
0.51,10.43785609,29.26,14.71,20.29,1379.2,20.11062786
0.59,12.29639975,29.99,14.6,20.15,1379.2,20.41789079
0.66,14.15035754,30.51,14.6,20.15,1379.2,20.83631685
0.76,17.16658739,31.15,14.6,20.15,1379.2,21.3440572
0.81,18.8354045,31.53,14.6,20.15,1034.4,21.68062259
0.86,20.60964653,31.84,14.6,20.15,689.6,21.97986771
0.99,25.70049293,32.74,14.6,20.15,1034.4,22.64475453
1.15,32.84120015,33.83,14.6,20.15,1379.2,23.44277084
1.24,37.22469496,34.48,14.6,20.15,1379.2,23.94570969
1.29,39.75513988,34.8,14.6,20.15,1379.2,24.26464091
1.32,41.30161182,34.95,14.6,20.15,1379.2,24.44428115
1.32,41.30161182,34.98,14.6,20.15,1379.2,24.48432519
0.64,13.59896533,30.23,14.66,20.21,1379.2,20.77160609
0.7,15.30510413,30.77,14.6,20.15,1379.2,21.04408203
0.77,17.49184252,31.25,14.6,20.15,1379.2,21.42471496
0.84,19.88740963,31.72,14.6,20.15,1379.2,21.79528142
0.86,20.60964653,31.88,14.6,20.15,1034.4,21.96839296
0.9,22.10366856,32.1,14.6,20.15,689.6,22.19076763
1.05,28.27163923,33.12,14.6,20.15,1034.4,22.94757615
1.2,35.2474499,34.23,14.6,20.15,1379.2,23.74614221
1.28,39.24416523,34.75,14.6,20.15,1379.2,24.19422809
1.32,41.30161182,34.94,14.6,20.15,1379.2,24.43771231
1.34,42.34315821,35.07,14.6,20.15,1379.2,24.59972162
1.34,42.34315821,35.07,14.6,20.15,1379.2,24.60315925
0.69,15.00993087,30.56,14.69,20.27,1379.2,21.12533358
0.78,17.82136254,31.33,14.6,20.15,1379.2,21.48706272
0.86,20.60964653,31.84,14.6,20.15,1379.2,21.88307361
0.93,23.26691297,32.33,14.6,20.15,1379.2,22.26368712
0.97,24.87368374,32.58,14.6,20.15,1034.4,22.51341378
1.01,26.54259979,32.84,14.6,20.15,689.6,22.77438427
1.15,32.84120015,33.83,14.6,20.15,1034.4,23.5016946
1.27,38.73556571,34.7,14.6,20.15,1379.2,24.15797918
1.32,41.30161182,34.94,14.6,20.15,1379.2,24.43230644
1.35,42.86687694,35.09,14.6,20.15,1379.2,24.62845599
1.36,43.39245696,35.17,14.6,20.15,1379.2,24.73559909
1.36,43.39245696,35.14,14.6,20.15,1379.2,24.69001872
0.63,13.32977374,30.16,14.68,20.23,1379.2,20.72139116
0.69,15.00993087,30.7,14.6,20.15,1379.2,20.99484939
0.75,16.8456067,31.13,14.6,20.15,1379.2,21.33033237
0.82,19.18187263,31.6,14.6,20.15,1379.2,21.70298024
0.87,20.97698614,31.89,14.6,20.15,1034.4,21.97737493
0.91,22.48738346,32.14,14.6,20.15,689.6,22.22712632
1.04,27.83386482,33.1,14.6,20.15,1034.4,22.93179424
1.19,34.76020223,34.16,14.6,20.15,1379.2,23.69743752
1.26,38.22940968,34.65,14.6,20.15,1379.2,24.08245626
1.3,40.26842001,34.84,14.6,20.15,1379.2,24.30686537
1.31,40.78393472,34.9,14.6,20.15,1379.2,24.38749266
1.3,40.26842001,34.87,14.6,20.15,1379.2,24.3465824
0.69,15.00993087,30.59,14.64,20.2,1379.2,21.03178231
0.77,17.49184252,31.22,14.6,20.15,1379.2,21.39326327
0.82,19.18187263,31.56,14.6,20.15,1379.2,21.66552642
0.87,20.97698614,31.94,14.6,20.15,1379.2,21.96222043
0.9,22.10366856,32.14,14.6,20.15,1034.4,22.16917237
0.92,22.87513933,32.27,14.6,20.15,689.6,22.32471929
1.02,26.96930872,32.93,14.6,20.15,1034.4,22.79248428
1.12,31.4349433,33.68,14.6,20.15,1379.2,23.31859048
1.2,35.2474499,34.23,14.6,20.15,1379.2,23.73640421
1.25,37.72576418,34.58,14.6,20.15,1379.2,24.00921578
1.26,38.22940968,34.63,14.6,20.15,1379.2,24.05145826
1.25,37.72576418,34.59,14.6,20.15,1379.2,24.01717132
0.36,7.697255433,28.08,14.84,20.44,1379.2,19.31865066
0.45,9.225609576,29.03,14.6,20.15,1379.2,19.57637029
0.48,9.812321142,29.24,14.6,20.15,1379.2,19.77954018
0.52,10.65501193,29.5,14.6,20.15,1379.2,20.0313874
0.54,11.10230831,29.68,14.6,20.15,1034.4,20.20757889
0.56,11.56693439,29.78,14.6,20.15,689.6,20.3097789
0.62,13.06492061,30.22,14.6,20.15,1034.4,20.65516024
0.73,16.2165033,30.94,14.6,20.15,1379.2,21.18725156
0.78,17.82136254,31.31,14.6,20.15,1379.2,21.47162982
0.82,19.18187263,31.58,14.6,20.15,1379.2,21.68626544
0.84,19.88740963,31.73,14.6,20.15,1379.2,21.79599984
0.84,19.88740963,31.74,14.6,20.15,1379.2,21.80461863
0.46,9.4168729,28.94,14.74,20.27,1379.2,19.79599048
0.5,10.22502455,29.41,14.6,20.15,1379.2,19.94501172
